identification,name,status,type,ranking,address,city,state,date,critical
F14EFF27877F5D7D88256BF80074831B,"Italian Store, The",Permitted,Carry Out Food Service Only,Risk Category 3,3123,Arlington,VA,6/9/2016 12:00:00 AM,Priority Foundation
F14EFF27877F5D7D88256BF80074831B,"Italian Store, The",Permitted,Carry Out Food Service Only,Risk Category 3,3123,Arlington,VA,2/15/2017 12:00:00 AM,Core
F14EFF27877F5D7D88256BF80074831B,"Italian Store, The",Permitted,Carry Out Food Service Only,Risk Category 3,3123,Arlington,VA,2/15/2017 12:00:00 AM,Priority Foundation
F1BD670DBD6300608825740F0063045E,Starbucks Coffee # 14374,Permitted,Other Food Service,Risk Category 1,4526-28,Arlington,VA,5/17/2016 12:00:00 AM,Core
F1BD670DBD6300608825740F0063045E,Starbucks Coffee # 14374,Permitted,Other Food Service,Risk Category 1,4526-28,Arlington,VA,3/31/2017 12:00:00 AM,Core
F1BD670DBD6300608825740F0063045E,Starbucks Coffee # 14374,Permitted,Other Food Service,Risk Category 1,4526-28,Arlington,VA,3/31/2017 12:00:00 AM,Priority Foundation
F1BD670DBD6300608825740F0063045E,Starbucks Coffee # 14374,Permitted,Other Food Service,Risk Category 1,4526-28,Arlington,VA,3/14/2018 12:00:00 AM,Priority Foundation
F1BD670DBD6300608825740F0063045E,Starbucks Coffee # 14374,Permitted,Other Food Service,Risk Category 1,4526-28,Arlington,VA,3/14/2018 12:00:00 AM,Priority
F1BD670DBD6300608825740F0063045E,Starbucks Coffee # 14374,Permitted,Other Food Service,Risk Category 1,4526-28,Arlington,VA,3/14/2018 12:00:00 AM,Core
F1D3C2E6809A219688256BF800748635,Virginia Hospital Center Cafeteria,Permitted,Hospital Food Service,Risk Category 4,1701,Arlington,VA,3/19/2018 12:00:00 AM,Core
F1D3C2E6809A219688256BF800748635,Virginia Hospital Center Cafeteria,Permitted,Hospital Food Service,Risk Category 4,1701,Arlington,VA,3/19/2018 12:00:00 AM,Priority Foundation
F1D3C2E6809A219688256BF800748635,Virginia Hospital Center Cafeteria,Permitted,Hospital Food Service,Risk Category 4,1701,Arlington,VA,2/26/2016 12:00:00 AM,Core
F1D3C2E6809A219688256BF800748635,Virginia Hospital Center Cafeteria,Permitted,Hospital Food Service,Risk Category 4,1701,Arlington,VA,2/26/2016 12:00:00 AM,Priority
F1D3C2E6809A219688256BF800748635,Virginia Hospital Center Cafeteria,Permitted,Hospital Food Service,Risk Category 4,1701,Arlington,VA,6/29/2018 12:00:00 AM,Priority
F1D3C2E6809A219688256BF800748635,Virginia Hospital Center Cafeteria,Permitted,Hospital Food Service,Risk Category 4,1701,Arlington,VA,9/19/2018 12:00:00 AM,Priority
F1D3C2E6809A219688256BF800748635,Virginia Hospital Center Cafeteria,Permitted,Hospital Food Service,Risk Category 4,1701,Arlington,VA,8/26/2016 12:00:00 AM,Priority
F1D3C2E6809A219688256BF800748635,Virginia Hospital Center Cafeteria,Permitted,Hospital Food Service,Risk Category 4,1701,Arlington,VA,12/17/2018 12:00:00 AM,Priority
F1D3C2E6809A219688256BF800748635,Virginia Hospital Center Cafeteria,Permitted,Hospital Food Service,Risk Category 4,1701,Arlington,VA,4/14/2017 12:00:00 AM,Priority
F1D3C2E6809A219688256BF800748635,Virginia Hospital Center Cafeteria,Permitted,Hospital Food Service,Risk Category 4,1701,Arlington,VA,4/14/2017 12:00:00 AM,Core
F219C02E7F9C7768852578D20065D67F,Delightful Food Court & Catering(INACTIVE),Surrendered,Fast Food Restaurant,Risk Category 2,1911,Arlington,VA,6/6/2016 12:00:00 AM,Priority
F219C02E7F9C7768852578D20065D67F,Delightful Food Court & Catering(INACTIVE),Surrendered,Fast Food Restaurant,Risk Category 2,1911,Arlington,VA,6/6/2016 12:00:00 AM,Priority Foundation
F219C02E7F9C7768852578D20065D67F,Delightful Food Court & Catering(INACTIVE),Surrendered,Fast Food Restaurant,Risk Category 2,1911,Arlington,VA,6/6/2016 12:00:00 AM,Core
F219C02E7F9C7768852578D20065D67F,Delightful Food Court & Catering(INACTIVE),Surrendered,Fast Food Restaurant,Risk Category 2,1911,Arlington,VA,7/7/2016 12:00:00 AM,Core
F247C85CF195A6EC8525715A006A1B16,Bus. Opp. F/T Blind EPA Cafe Kiosk #37(INACTIVE),Surrendered,Convenience Store Food Service,Risk Category 1,2733,Arlington,VA,1/13/2016 12:00:00 AM,Core
F2D52B836773E1588525790B0053AB54,Zoe's Kitchen,Permitted,Full Service Restaurant,Risk Category 3,4245,Arlington,VA,4/17/2017 12:00:00 AM,Core
F2D52B836773E1588525790B0053AB54,Zoe's Kitchen,Permitted,Full Service Restaurant,Risk Category 3,4245,Arlington,VA,6/26/2018 12:00:00 AM,Priority
F2D52B836773E1588525790B0053AB54,Zoe's Kitchen,Permitted,Full Service Restaurant,Risk Category 3,4245,Arlington,VA,10/20/2017 12:00:00 AM,Core
F2D52B836773E1588525790B0053AB54,Zoe's Kitchen,Permitted,Full Service Restaurant,Risk Category 3,4245,Arlington,VA,10/20/2017 12:00:00 AM,Priority
F2D52B836773E1588525790B0053AB54,Zoe's Kitchen,Permitted,Full Service Restaurant,Risk Category 3,4245,Arlington,VA,4/7/2017 12:00:00 AM,Priority
F2D52B836773E1588525790B0053AB54,Zoe's Kitchen,Permitted,Full Service Restaurant,Risk Category 3,4245,Arlington,VA,4/7/2017 12:00:00 AM,Core
F2D52B836773E1588525790B0053AB54,Zoe's Kitchen,Permitted,Full Service Restaurant,Risk Category 3,4245,Arlington,VA,10/10/2018 12:00:00 AM,Priority
F2D52B836773E1588525790B0053AB54,Zoe's Kitchen,Permitted,Full Service Restaurant,Risk Category 3,4245,Arlington,VA,10/10/2018 12:00:00 AM,Priority Foundation
F2D52B836773E1588525790B0053AB54,Zoe's Kitchen,Permitted,Full Service Restaurant,Risk Category 3,4245,Arlington,VA,6/13/2016 12:00:00 AM,Priority
F2D52B836773E1588525790B0053AB54,Zoe's Kitchen,Permitted,Full Service Restaurant,Risk Category 3,4245,Arlington,VA,2/15/2018 12:00:00 AM,Core
F2D52B836773E1588525790B0053AB54,Zoe's Kitchen,Permitted,Full Service Restaurant,Risk Category 3,4245,Arlington,VA,10/21/2016 12:00:00 AM,Priority
F2D52B836773E1588525790B0053AB54,Zoe's Kitchen,Permitted,Full Service Restaurant,Risk Category 3,4245,Arlington,VA,2/23/2016 12:00:00 AM,Core
F2D52B836773E1588525790B0053AB54,Zoe's Kitchen,Permitted,Full Service Restaurant,Risk Category 3,4245,Arlington,VA,2/23/2016 12:00:00 AM,Priority Foundation
F2DD5D7E4636BF0A85257974007530D3,Lideta Market,Permitted,Grocery Store Food Service,Risk Category 1,2630,Arlington,VA,5/15/2017 12:00:00 AM,Priority Foundation
F2DD5D7E4636BF0A85257974007530D3,Lideta Market,Permitted,Grocery Store Food Service,Risk Category 1,2630,Arlington,VA,5/15/2017 12:00:00 AM,Core
F2DD5D7E4636BF0A85257974007530D3,Lideta Market,Permitted,Grocery Store Food Service,Risk Category 1,2630,Arlington,VA,4/2/2018 12:00:00 AM,Core
F2DD5D7E4636BF0A85257974007530D3,Lideta Market,Permitted,Grocery Store Food Service,Risk Category 1,2630,Arlington,VA,4/2/2018 12:00:00 AM,Priority Foundation
F2DD5D7E4636BF0A85257974007530D3,Lideta Market,Permitted,Grocery Store Food Service,Risk Category 1,2630,Arlington,VA,7/28/2016 12:00:00 AM,Core
F2DD5D7E4636BF0A85257974007530D3,Lideta Market,Permitted,Grocery Store Food Service,Risk Category 1,2630,Arlington,VA,6/2/2016 12:00:00 AM,Core
F2DD5D7E4636BF0A85257974007530D3,Lideta Market,Permitted,Grocery Store Food Service,Risk Category 1,2630,Arlington,VA,6/2/2016 12:00:00 AM,Priority
F2DD5D7E4636BF0A85257974007530D3,Lideta Market,Permitted,Grocery Store Food Service,Risk Category 1,2630,Arlington,VA,6/2/2016 12:00:00 AM,Priority Foundation
F43296CC932718C085256F24005E5780,McCormick & Schmick's Seafood Restaurant,Permitted,Full Service Restaurant,Risk Category 3,2010-B,Arlington,VA,12/30/2016 12:00:00 AM,Priority Foundation
F43296CC932718C085256F24005E5780,McCormick & Schmick's Seafood Restaurant,Permitted,Full Service Restaurant,Risk Category 3,2010-B,Arlington,VA,9/5/2017 12:00:00 AM,Priority Foundation
F43296CC932718C085256F24005E5780,McCormick & Schmick's Seafood Restaurant,Permitted,Full Service Restaurant,Risk Category 3,2010-B,Arlington,VA,9/5/2017 12:00:00 AM,Priority
F43296CC932718C085256F24005E5780,McCormick & Schmick's Seafood Restaurant,Permitted,Full Service Restaurant,Risk Category 3,2010-B,Arlington,VA,5/10/2016 12:00:00 AM,Core
F43296CC932718C085256F24005E5780,McCormick & Schmick's Seafood Restaurant,Permitted,Full Service Restaurant,Risk Category 3,2010-B,Arlington,VA,5/10/2016 12:00:00 AM,Priority
F43296CC932718C085256F24005E5780,McCormick & Schmick's Seafood Restaurant,Permitted,Full Service Restaurant,Risk Category 3,2010-B,Arlington,VA,8/27/2018 12:00:00 AM,Priority Foundation
F43296CC932718C085256F24005E5780,McCormick & Schmick's Seafood Restaurant,Permitted,Full Service Restaurant,Risk Category 3,2010-B,Arlington,VA,12/12/2018 12:00:00 AM,Priority
F43296CC932718C085256F24005E5780,McCormick & Schmick's Seafood Restaurant,Permitted,Full Service Restaurant,Risk Category 3,2010-B,Arlington,VA,12/12/2018 12:00:00 AM,Priority Foundation
F43296CC932718C085256F24005E5780,McCormick & Schmick's Seafood Restaurant,Permitted,Full Service Restaurant,Risk Category 3,2010-B,Arlington,VA,4/25/2018 12:00:00 AM,Priority Foundation
F43296CC932718C085256F24005E5780,McCormick & Schmick's Seafood Restaurant,Permitted,Full Service Restaurant,Risk Category 3,2010-B,Arlington,VA,4/25/2018 12:00:00 AM,Core
F43296CC932718C085256F24005E5780,McCormick & Schmick's Seafood Restaurant,Permitted,Full Service Restaurant,Risk Category 3,2010-B,Arlington,VA,4/27/2017 12:00:00 AM,Core
F43296CC932718C085256F24005E5780,McCormick & Schmick's Seafood Restaurant,Permitted,Full Service Restaurant,Risk Category 3,2010-B,Arlington,VA,4/27/2017 12:00:00 AM,Priority Foundation
F43296CC932718C085256F24005E5780,McCormick & Schmick's Seafood Restaurant,Permitted,Full Service Restaurant,Risk Category 3,2010-B,Arlington,VA,12/29/2017 12:00:00 AM,Priority Foundation
F43296CC932718C085256F24005E5780,McCormick & Schmick's Seafood Restaurant,Permitted,Full Service Restaurant,Risk Category 3,2010-B,Arlington,VA,8/23/2016 12:00:00 AM,Priority Foundation
F43296CC932718C085256F24005E5780,McCormick & Schmick's Seafood Restaurant,Permitted,Full Service Restaurant,Risk Category 3,2010-B,Arlington,VA,8/23/2016 12:00:00 AM,Priority
F47F09663C07F2F985257AE2006C8E70,Lotus Grill & Noodles(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,4041,Arlington,VA,7/12/2018 12:00:00 AM,Core
F47F09663C07F2F985257AE2006C8E70,Lotus Grill & Noodles(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,4041,Arlington,VA,7/12/2018 12:00:00 AM,Priority
F47F09663C07F2F985257AE2006C8E70,Lotus Grill & Noodles(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,4041,Arlington,VA,7/12/2018 12:00:00 AM,Priority Foundation
F47F09663C07F2F985257AE2006C8E70,Lotus Grill & Noodles(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,4041,Arlington,VA,11/3/2016 12:00:00 AM,Priority
F47F09663C07F2F985257AE2006C8E70,Lotus Grill & Noodles(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,4041,Arlington,VA,6/5/2017 12:00:00 AM,Priority
F47F09663C07F2F985257AE2006C8E70,Lotus Grill & Noodles(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,4041,Arlington,VA,3/6/2018 12:00:00 AM,Core
F47F09663C07F2F985257AE2006C8E70,Lotus Grill & Noodles(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,4041,Arlington,VA,3/6/2018 12:00:00 AM,Priority
F47F09663C07F2F985257AE2006C8E70,Lotus Grill & Noodles(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,4041,Arlington,VA,3/6/2018 12:00:00 AM,Priority Foundation
F47F09663C07F2F985257AE2006C8E70,Lotus Grill & Noodles(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,4041,Arlington,VA,3/13/2017 12:00:00 AM,Core
F47F09663C07F2F985257AE2006C8E70,Lotus Grill & Noodles(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,4041,Arlington,VA,3/13/2017 12:00:00 AM,Priority
F47F09663C07F2F985257AE2006C8E70,Lotus Grill & Noodles(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,4041,Arlington,VA,3/13/2017 12:00:00 AM,Priority Foundation
F47F09663C07F2F985257AE2006C8E70,Lotus Grill & Noodles(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,4041,Arlington,VA,11/9/2017 12:00:00 AM,Priority Foundation
F47F09663C07F2F985257AE2006C8E70,Lotus Grill & Noodles(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,4041,Arlington,VA,7/6/2016 12:00:00 AM,Priority Foundation
F47F09663C07F2F985257AE2006C8E70,Lotus Grill & Noodles(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,4041,Arlington,VA,7/6/2016 12:00:00 AM,Priority
F47F09663C07F2F985257AE2006C8E70,Lotus Grill & Noodles(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,4041,Arlington,VA,2/29/2016 12:00:00 AM,Core
F47F09663C07F2F985257AE2006C8E70,Lotus Grill & Noodles(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,4041,Arlington,VA,2/29/2016 12:00:00 AM,Priority
F47F09663C07F2F985257AE2006C8E70,Lotus Grill & Noodles(INACTIVE),Surrendered,Full Service Restaurant,Risk Category 3,4041,Arlington,VA,2/29/2016 12:00:00 AM,Priority Foundation
F4CBFF670C2E66D485257B490059EB18,Residence Inn Arlington Ballston-Gatehouse,Permitted,Hotel Continental Breakfast,Risk Category 1,650,Arlington,VA,1/19/2016 12:00:00 AM,Core
F4CBFF670C2E66D485257B490059EB18,Residence Inn Arlington Ballston-Gatehouse,Permitted,Hotel Continental Breakfast,Risk Category 1,650,Arlington,VA,1/6/2017 12:00:00 AM,Priority
F4E7D2727757837685256CA0004DDE12,Summers Restaurant,Permitted,Full Service Restaurant,Risk Category 3,1520,Arlington,VA,1/25/2018 12:00:00 AM,Core
F4E7D2727757837685256CA0004DDE12,Summers Restaurant,Permitted,Full Service Restaurant,Risk Category 3,1520,Arlington,VA,1/25/2018 12:00:00 AM,Priority Foundation
F4E7D2727757837685256CA0004DDE12,Summers Restaurant,Permitted,Full Service Restaurant,Risk Category 3,1520,Arlington,VA,7/21/2016 12:00:00 AM,Priority
F4E7D2727757837685256CA0004DDE12,Summers Restaurant,Permitted,Full Service Restaurant,Risk Category 3,1520,Arlington,VA,7/21/2016 12:00:00 AM,Core
F4E7D2727757837685256CA0004DDE12,Summers Restaurant,Permitted,Full Service Restaurant,Risk Category 3,1520,Arlington,VA,9/26/2017 12:00:00 AM,Priority
F4E7D2727757837685256CA0004DDE12,Summers Restaurant,Permitted,Full Service Restaurant,Risk Category 3,1520,Arlington,VA,9/26/2017 12:00:00 AM,Priority Foundation
F4E7D2727757837685256CA0004DDE12,Summers Restaurant,Permitted,Full Service Restaurant,Risk Category 3,1520,Arlington,VA,9/11/2018 12:00:00 AM,Core
F4E7D2727757837685256CA0004DDE12,Summers Restaurant,Permitted,Full Service Restaurant,Risk Category 3,1520,Arlington,VA,1/19/2017 12:00:00 AM,Priority
F4E7D2727757837685256CA0004DDE12,Summers Restaurant,Permitted,Full Service Restaurant,Risk Category 3,1520,Arlington,VA,1/19/2017 12:00:00 AM,Priority Foundation
F4E7D2727757837685256CA0004DDE12,Summers Restaurant,Permitted,Full Service Restaurant,Risk Category 3,1520,Arlington,VA,1/19/2017 12:00:00 AM,Core
F4E7D2727757837685256CA0004DDE12,Summers Restaurant,Permitted,Full Service Restaurant,Risk Category 3,1520,Arlington,VA,5/3/2018 12:00:00 AM,Priority
F4E7D2727757837685256CA0004DDE12,Summers Restaurant,Permitted,Full Service Restaurant,Risk Category 3,1520,Arlington,VA,5/3/2018 12:00:00 AM,Core
F4E7D2727757837685256CA0004DDE12,Summers Restaurant,Permitted,Full Service Restaurant,Risk Category 3,1520,Arlington,VA,6/12/2017 12:00:00 AM,Priority Foundation
F4E7D2727757837685256CA0004DDE12,Summers Restaurant,Permitted,Full Service Restaurant,Risk Category 3,1520,Arlington,VA,6/12/2017 12:00:00 AM,Core
F52AC0CE4FE6F2D685257BE40067E9F9,Crystal City Wine Shop(INACTIVE),Surrendered,Convenience Store Food Service,Risk Category 1,220,Arlington,VA,8/18/2016 12:00:00 AM,Priority
F5C3DE75835044B88525816F00724F1B,Wilson Hardware,Permitted,Full Service Restaurant,Risk Category 3,2915,Arlington,VA,10/10/2017 12:00:00 AM,Priority
F5C3DE75835044B88525816F00724F1B,Wilson Hardware,Permitted,Full Service Restaurant,Risk Category 3,2915,Arlington,VA,10/10/2017 12:00:00 AM,Core
F5C3DE75835044B88525816F00724F1B,Wilson Hardware,Permitted,Full Service Restaurant,Risk Category 3,2915,Arlington,VA,10/17/2018 12:00:00 AM,Priority
F5C3DE75835044B88525816F00724F1B,Wilson Hardware,Permitted,Full Service Restaurant,Risk Category 3,2915,Arlington,VA,2/15/2018 12:00:00 AM,Core
F5CFD594807806858525805A0060725D,NKD Pizza(INACTIVE),Surrendered,Fast Food Restaurant,Risk Category 1,933,Arlington,VA,11/22/2016 12:00:00 AM,Core
F5F9150698FBFDB888256BF80074845C,Heidelberg Pastry Shoppe,Permitted,Fast Food Restaurant/Caterer,Risk Category 2,2150,Arlington,VA,10/3/2017 12:00:00 AM,Priority
F5F9150698FBFDB888256BF80074845C,Heidelberg Pastry Shoppe,Permitted,Fast Food Restaurant/Caterer,Risk Category 2,2150,Arlington,VA,10/3/2017 12:00:00 AM,Core
F5F9150698FBFDB888256BF80074845C,Heidelberg Pastry Shoppe,Permitted,Fast Food Restaurant/Caterer,Risk Category 2,2150,Arlington,VA,3/16/2016 12:00:00 AM,Core
F5F9150698FBFDB888256BF80074845C,Heidelberg Pastry Shoppe,Permitted,Fast Food Restaurant/Caterer,Risk Category 2,2150,Arlington,VA,3/16/2016 12:00:00 AM,Priority
F5F9150698FBFDB888256BF80074845C,Heidelberg Pastry Shoppe,Permitted,Fast Food Restaurant/Caterer,Risk Category 2,2150,Arlington,VA,3/16/2016 12:00:00 AM,Priority Foundation
F5F9150698FBFDB888256BF80074845C,Heidelberg Pastry Shoppe,Permitted,Fast Food Restaurant/Caterer,Risk Category 2,2150,Arlington,VA,3/28/2017 12:00:00 AM,Core
F5F9150698FBFDB888256BF80074845C,Heidelberg Pastry Shoppe,Permitted,Fast Food Restaurant/Caterer,Risk Category 2,2150,Arlington,VA,4/20/2018 12:00:00 AM,Core
F5F9150698FBFDB888256BF80074845C,Heidelberg Pastry Shoppe,Permitted,Fast Food Restaurant/Caterer,Risk Category 2,2150,Arlington,VA,4/20/2018 12:00:00 AM,Priority
F5F9150698FBFDB888256BF80074845C,Heidelberg Pastry Shoppe,Permitted,Fast Food Restaurant/Caterer,Risk Category 2,2150,Arlington,VA,4/20/2018 12:00:00 AM,Priority Foundation
F5F9150698FBFDB888256BF80074845C,Heidelberg Pastry Shoppe,Permitted,Fast Food Restaurant/Caterer,Risk Category 2,2150,Arlington,VA,9/21/2018 12:00:00 AM,Priority Foundation
F5F9150698FBFDB888256BF80074845C,Heidelberg Pastry Shoppe,Permitted,Fast Food Restaurant/Caterer,Risk Category 2,2150,Arlington,VA,9/21/2018 12:00:00 AM,Priority
F6608246481A223A88256BF80074845E,Children's House Montessori School,Permitted,Child Care Food Service,Risk Category 2,2425,Arlington,VA,3/29/2016 12:00:00 AM,Core
F6608246481A223A88256BF80074845E,Children's House Montessori School,Permitted,Child Care Food Service,Risk Category 2,2425,Arlington,VA,9/22/2016 12:00:00 AM,Priority
F6608246481A223A88256BF80074845E,Children's House Montessori School,Permitted,Child Care Food Service,Risk Category 2,2425,Arlington,VA,3/13/2017 12:00:00 AM,Core
F6763AEB609B0B9D8525786C00708DA2,La Perla Del Valle,Permitted,Full Service Restaurant,Risk Category 3,36,Arlington,VA,7/19/2016 12:00:00 AM,Priority
F6763AEB609B0B9D8525786C00708DA2,La Perla Del Valle,Permitted,Full Service Restaurant,Risk Category 3,36,Arlington,VA,7/19/2016 12:00:00 AM,Priority Foundation
F6763AEB609B0B9D8525786C00708DA2,La Perla Del Valle,Permitted,Full Service Restaurant,Risk Category 3,36,Arlington,VA,10/12/2017 12:00:00 AM,Priority
F6763AEB609B0B9D8525786C00708DA2,La Perla Del Valle,Permitted,Full Service Restaurant,Risk Category 3,36,Arlington,VA,6/14/2017 12:00:00 AM,Priority Foundation
F6763AEB609B0B9D8525786C00708DA2,La Perla Del Valle,Permitted,Full Service Restaurant,Risk Category 3,36,Arlington,VA,6/14/2017 12:00:00 AM,Core
F6763AEB609B0B9D8525786C00708DA2,La Perla Del Valle,Permitted,Full Service Restaurant,Risk Category 3,36,Arlington,VA,3/16/2016 12:00:00 AM,Core
F6763AEB609B0B9D8525786C00708DA2,La Perla Del Valle,Permitted,Full Service Restaurant,Risk Category 3,36,Arlington,VA,3/16/2016 12:00:00 AM,Priority Foundation
F6763AEB609B0B9D8525786C00708DA2,La Perla Del Valle,Permitted,Full Service Restaurant,Risk Category 3,36,Arlington,VA,6/19/2018 12:00:00 AM,Priority
F6763AEB609B0B9D8525786C00708DA2,La Perla Del Valle,Permitted,Full Service Restaurant,Risk Category 3,36,Arlington,VA,6/19/2018 12:00:00 AM,Priority Foundation
F6763AEB609B0B9D8525786C00708DA2,La Perla Del Valle,Permitted,Full Service Restaurant,Risk Category 3,36,Arlington,VA,10/2/2018 12:00:00 AM,Core
F6763AEB609B0B9D8525786C00708DA2,La Perla Del Valle,Permitted,Full Service Restaurant,Risk Category 3,36,Arlington,VA,10/2/2018 12:00:00 AM,Priority Foundation
F6763AEB609B0B9D8525786C00708DA2,La Perla Del Valle,Permitted,Full Service Restaurant,Risk Category 3,36,Arlington,VA,11/1/2016 12:00:00 AM,Priority
F6763AEB609B0B9D8525786C00708DA2,La Perla Del Valle,Permitted,Full Service Restaurant,Risk Category 3,36,Arlington,VA,11/1/2016 12:00:00 AM,Priority Foundation
F6763AEB609B0B9D8525786C00708DA2,La Perla Del Valle,Permitted,Full Service Restaurant,Risk Category 3,36,Arlington,VA,2/7/2018 12:00:00 AM,Priority
F6763AEB609B0B9D8525786C00708DA2,La Perla Del Valle,Permitted,Full Service Restaurant,Risk Category 3,36,Arlington,VA,2/7/2018 12:00:00 AM,Core
F6763AEB609B0B9D8525786C00708DA2,La Perla Del Valle,Permitted,Full Service Restaurant,Risk Category 3,36,Arlington,VA,2/7/2018 12:00:00 AM,Priority Foundation
F6763AEB609B0B9D8525786C00708DA2,La Perla Del Valle,Permitted,Full Service Restaurant,Risk Category 3,36,Arlington,VA,2/15/2017 12:00:00 AM,Core
F692311A455728EE85258027006BC45E,"The Westin Arlington Gateway Banquet Kitchen, S",Permitted,Full Service Restaurant,Risk Category 3,801,Arlington,VA,4/4/2017 12:00:00 AM,Core
F692311A455728EE85258027006BC45E,"The Westin Arlington Gateway Banquet Kitchen, S",Permitted,Full Service Restaurant,Risk Category 3,801,Arlington,VA,6/15/2018 12:00:00 AM,Core
F692311A455728EE85258027006BC45E,"The Westin Arlington Gateway Banquet Kitchen, S",Permitted,Full Service Restaurant,Risk Category 3,801,Arlington,VA,12/12/2018 12:00:00 AM,Priority
F692311A455728EE85258027006BC45E,"The Westin Arlington Gateway Banquet Kitchen, S",Permitted,Full Service Restaurant,Risk Category 3,801,Arlington,VA,8/15/2016 12:00:00 AM,Core
F6B592BF907389D285257F49006C4FB0,"Bean Good Coffee, The Coffee Pub",Permitted,Fast Food Restaurant,Risk Category 2,1737,Arlington,VA,2/25/2016 12:00:00 AM,Core
F6B592BF907389D285257F49006C4FB0,"Bean Good Coffee, The Coffee Pub",Permitted,Fast Food Restaurant,Risk Category 2,1737,Arlington,VA,2/25/2016 12:00:00 AM,Priority Foundation
F6B592BF907389D285257F49006C4FB0,"Bean Good Coffee, The Coffee Pub",Permitted,Fast Food Restaurant,Risk Category 2,1737,Arlington,VA,8/22/2018 12:00:00 AM,Core
F6B592BF907389D285257F49006C4FB0,"Bean Good Coffee, The Coffee Pub",Permitted,Fast Food Restaurant,Risk Category 2,1737,Arlington,VA,8/22/2018 12:00:00 AM,Priority Foundation
F6B592BF907389D285257F49006C4FB0,"Bean Good Coffee, The Coffee Pub",Permitted,Fast Food Restaurant,Risk Category 2,1737,Arlington,VA,2/7/2017 12:00:00 AM,Core
F6B592BF907389D285257F49006C4FB0,"Bean Good Coffee, The Coffee Pub",Permitted,Fast Food Restaurant,Risk Category 2,1737,Arlington,VA,2/7/2017 12:00:00 AM,Priority Foundation
F6B592BF907389D285257F49006C4FB0,"Bean Good Coffee, The Coffee Pub",Permitted,Fast Food Restaurant,Risk Category 2,1737,Arlington,VA,8/1/2017 12:00:00 AM,Core
F6B592BF907389D285257F49006C4FB0,"Bean Good Coffee, The Coffee Pub",Permitted,Fast Food Restaurant,Risk Category 2,1737,Arlington,VA,8/1/2017 12:00:00 AM,Priority Foundation
F6B592BF907389D285257F49006C4FB0,"Bean Good Coffee, The Coffee Pub",Permitted,Fast Food Restaurant,Risk Category 2,1737,Arlington,VA,8/1/2017 12:00:00 AM,Priority
F6B592BF907389D285257F49006C4FB0,"Bean Good Coffee, The Coffee Pub",Permitted,Fast Food Restaurant,Risk Category 2,1737,Arlington,VA,8/8/2017 12:00:00 AM,Priority
F6B592BF907389D285257F49006C4FB0,"Bean Good Coffee, The Coffee Pub",Permitted,Fast Food Restaurant,Risk Category 2,1737,Arlington,VA,1/31/2018 12:00:00 AM,Core
F6B592BF907389D285257F49006C4FB0,"Bean Good Coffee, The Coffee Pub",Permitted,Fast Food Restaurant,Risk Category 2,1737,Arlington,VA,1/31/2018 12:00:00 AM,Priority
F710EE48CAEE5FB485257F9500666B38,Garrett Popcorn Shops,Permitted,Fast Food Restaurant,Risk Category 1,1100,Arlington,VA,6/14/2016 12:00:00 AM,Core
F710EE48CAEE5FB485257F9500666B38,Garrett Popcorn Shops,Permitted,Fast Food Restaurant,Risk Category 1,1100,Arlington,VA,6/14/2016 12:00:00 AM,Priority Foundation
F710EE48CAEE5FB485257F9500666B38,Garrett Popcorn Shops,Permitted,Fast Food Restaurant,Risk Category 1,1100,Arlington,VA,4/2/2018 12:00:00 AM,Core
F710EE48CAEE5FB485257F9500666B38,Garrett Popcorn Shops,Permitted,Fast Food Restaurant,Risk Category 1,1100,Arlington,VA,4/2/2018 12:00:00 AM,Priority Foundation
F710EE48CAEE5FB485257F9500666B38,Garrett Popcorn Shops,Permitted,Fast Food Restaurant,Risk Category 1,1100,Arlington,VA,5/30/2017 12:00:00 AM,Core
F71CFE3278756E8B882574B40051AF4B,Super Pollo 'Charcoal Chicken',Permitted,Fast Food Restaurant,Risk Category 3,5011,Arlington,VA,3/14/2018 12:00:00 AM,Priority Foundation
F71CFE3278756E8B882574B40051AF4B,Super Pollo 'Charcoal Chicken',Permitted,Fast Food Restaurant,Risk Category 3,5011,Arlington,VA,3/14/2018 12:00:00 AM,Core
F71CFE3278756E8B882574B40051AF4B,Super Pollo 'Charcoal Chicken',Permitted,Fast Food Restaurant,Risk Category 3,5011,Arlington,VA,3/15/2016 12:00:00 AM,Core
